"","Location","Period","Date","Week","NO2_Concentration"
"61","Argentina",2020,"2019-12-26","2019-12-26 to 2020-01-01",1.50117994053289e-05
"62","Argentina",2020,"2020-01-02","2020-01-02 to 2020-01-08",1.21468583529349e-05
"63","Argentina",2020,"2020-01-09","2020-01-09 to 2020-01-15",1.43340130307479e-05
"64","Argentina",2020,"2020-01-16","2020-01-16 to 2020-01-22",1.40842739710934e-05
"65","Argentina",2020,"2020-01-23","2020-01-23 to 2020-01-29",1.19592341434327e-05
"66","Argentina",2020,"2020-01-30","2020-01-30 to 2020-02-05",1.61175703397021e-05
"67","Argentina",2020,"2020-02-06","2020-02-06 to 2020-02-12",1.04726686913637e-05
"68","Argentina",2020,"2020-02-13","2020-02-13 to 2020-02-19",1.26371933220071e-05
"69","Argentina",2020,"2020-02-20","2020-02-20 to 2020-02-26",1.06144416349707e-05
"70","Argentina",2020,"2020-02-27","2020-02-27 to 2020-03-04",1.52416596392868e-05
"71","Argentina",2020,"2020-03-06","2020-03-06 to 2020-03-12",1.53091623360524e-05
"72","Argentina",2020,"2020-03-13","2020-03-13 to 2020-03-19",7.89985551818972e-06
"73","Argentina",2020,"2020-03-20","2020-03-20 to 2020-03-26",1.00020024547121e-05
"74","Argentina",2020,"2020-03-27","2020-03-27 to 2020-04-02",1.40540205393336e-05
"75","Argentina",2020,"2020-04-03","2020-04-03 to 2020-04-09",1.05900480775745e-05
"76","Argentina",2020,"2020-04-10","2020-04-10 to 2020-04-16",1.18701173050795e-05
"77","Argentina",2020,"2020-04-17","2020-04-17 to 2020-04-23",1.61653388204286e-05
"78","Argentina",2020,"2020-04-24","2020-04-24 to 2020-04-30",1.5317165889428e-05
"79","Argentina",2020,"2020-05-01","2020-05-01 to 2020-05-07",1.45499652717263e-05
"80","Argentina",2020,"2020-05-08","2020-05-08 to 2020-05-14",1.48104527397663e-05
"81","Argentina",2020,"2020-05-15","2020-05-15 to 2020-05-21",1.87994228326716e-05
"82","Argentina",2020,"2020-05-22","2020-05-22 to 2020-05-28",1.63413205882534e-05
"83","Argentina",2020,"2020-05-29","2020-05-29 to 2020-06-04",1.8789098248817e-05
"84","Argentina",2020,"2020-06-05","2020-06-05 to 2020-06-11",1.5926478226902e-05
"85","Argentina",2020,"2020-06-12","2020-06-12 to 2020-06-18",2.16634925891412e-05
"86","Argentina",2020,"2020-06-19","2020-06-19 to 2020-06-25",1.91894887393573e-05
"87","Argentina",2020,"2020-06-26","2020-06-26 to 2020-07-02",1.91529052244732e-05
"88","Argentina",2020,"2020-07-03","2020-07-03 to 2020-07-09",1.3059146112937e-05
"89","Argentina",2020,"2020-07-10","2020-07-10 to 2020-07-16",1.7396749171894e-05
"90","Argentina",2020,"2020-07-17","2020-07-17 to 2020-07-23",2.92814474960323e-05
"91","Argentina",2020,"2020-07-24","2020-07-24 to 2020-07-30",1.71511437656591e-05
"92","Argentina",2020,"2020-07-31","2020-07-31 to 2020-08-06",2.47922998823924e-05
"93","Argentina",2020,"2020-08-07","2020-08-07 to 2020-08-13",2.12963204830885e-05
"94","Argentina",2020,"2020-08-14","2020-08-14 to 2020-08-20",1.94629756151699e-05
"95","Argentina",2020,"2020-08-21","2020-08-21 to 2020-08-27",2.25338480959181e-05
