"","Location","Period","Date","Week","NO2_Concentration"
"74","US",2020,"2020-03-26","2020-03-26 to 2020-04-01",1.5256950064213e-05
"75","US",2020,"2020-04-02","2020-04-02 to 2020-04-08",2.14886131288949e-05
"76","US",2020,"2020-04-09","2020-04-09 to 2020-04-15",1.89426355063915e-05
"77","US",2020,"2020-04-16","2020-04-16 to 2020-04-22",1.83313131856266e-05
"78","US",2020,"2020-04-23","2020-04-23 to 2020-04-29",1.77114688995061e-05
"79","US",2020,"2020-04-30","2020-04-30 to 2020-05-06",2.04140051209833e-05
"80","US",2020,"2020-05-07","2020-05-07 to 2020-05-13",1.76881185325328e-05
"81","US",2020,"2020-05-14","2020-05-14 to 2020-05-20",2.13302046176977e-05
"82","US",2020,"2020-05-21","2020-05-21 to 2020-05-27",2.06690729100956e-05
"83","US",2020,"2020-05-28","2020-05-28 to 2020-06-03",1.75024160853354e-05
"84","US",2020,"2020-06-04","2020-06-04 to 2020-06-10",2.06845870707184e-05
"85","US",2020,"2020-06-11","2020-06-11 to 2020-06-17",1.89325983228628e-05
"86","US",2020,"2020-06-18","2020-06-18 to 2020-06-24",1.93890464288415e-05
"87","US",2020,"2020-06-25","2020-06-25 to 2020-07-01",1.78187983692624e-05
"88","US",2020,"2020-07-02","2020-07-02 to 2020-07-08",1.89674883586122e-05
"89","US",2020,"2020-07-09","2020-07-09 to 2020-07-15",1.82130206667352e-05
"90","US",2020,"2020-07-16","2020-07-16 to 2020-07-22",1.92912011698354e-05
"91","US",2020,"2020-07-23","2020-07-23 to 2020-07-29",1.79891831066925e-05
"92","US",2020,"2020-07-30","2020-07-30 to 2020-08-05",1.87738842214458e-05
"93","US",2020,"2020-08-06","2020-08-06 to 2020-08-12",1.94229760381859e-05
"94","US",2020,"2020-08-13","2020-08-13 to 2020-08-19",1.85893695743289e-05
"95","US",2020,"2020-08-20","2020-08-20 to 2020-08-26",1.94888343685307e-05
"96","US",2020,"2020-08-27","2020-08-27 to 2020-09-02",1.84570290002739e-05
"97","US",2020,"2020-09-03","2020-09-03 to 2020-09-09",1.81432296813e-05
"98","US",2020,"2020-09-10","2020-09-10 to 2020-09-16",1.75285913428525e-05
"99","US",2020,"2020-09-17","2020-09-17 to 2020-09-23",1.83816373464651e-05
"100","US",2020,"2020-09-24","2020-09-24 to 2020-09-30",1.85370809049346e-05
"101","US",2020,"2020-10-01","2020-10-01 to 2020-10-07",1.93918094737455e-05
"102","US",2020,"2020-10-08","2020-10-08 to 2020-10-14",1.98896377696656e-05
"103","US",2020,"2020-10-15","2020-10-15 to 2020-10-21",1.7449487131671e-05
"104","US",2020,"2020-10-22","2020-10-22 to 2020-10-28",1.88105168490438e-05
"105","US",2020,"2020-10-29","2020-10-29 to 2020-11-04",2.35504576266976e-05
"106","US",2020,"2020-11-05","2020-11-05 to 2020-11-11",2.27080727199791e-05
"107","US",2020,"2020-11-12","2020-11-12 to 2020-11-18",2.42408241319936e-05
"108","US",2020,"2020-11-19","2020-11-19 to 2020-11-25",2.34282051678747e-05
"109","US",2020,"2020-11-26","2020-11-26 to 2020-12-02",2.23160623136209e-05
"110","US",2020,"2020-12-03","2020-12-03 to 2020-12-09",2.79876458080253e-05
"111","US",2020,"2020-12-10","2020-12-10 to 2020-12-16",3.38362697220873e-05
"112","US",2020,"2020-12-17","2020-12-17 to 2020-12-23",2.66858405666426e-05
"113","US",2020,"2020-12-24","2020-12-24 to 2020-12-30",2.45222508965526e-05
"114","US",2020,"2020-12-31","2020-12-31 to 2021-01-06",2.31330850510858e-05
