"","Location","Period","Date","Week","NO2_Concentration"
"60","Lithuania",2020,"2019-12-15","2019-12-15 to 2019-12-21",4.80526832689065e-05
"61","Lithuania",2020,"2019-12-22","2019-12-22 to 2019-12-28",2.40263725572731e-05
"62","Lithuania",2020,"2019-12-29","2019-12-29 to 2020-01-04",4.23153396695852e-05
"63","Lithuania",2020,"2020-01-05","2020-01-05 to 2020-01-11",2.92527729470748e-05
"64","Lithuania",2020,"2020-01-12","2020-01-12 to 2020-01-18",4.46727026428562e-05
"65","Lithuania",2020,"2020-01-19","2020-01-19 to 2020-01-25",2.03304516617209e-05
"66","Lithuania",2020,"2020-01-26","2020-01-26 to 2020-02-01",3.59017758455593e-05
"67","Lithuania",2020,"2020-02-02","2020-02-02 to 2020-02-08",8.24524613562971e-06
"68","Lithuania",2020,"2020-02-09","2020-02-09 to 2020-02-15",5.17040862177964e-05
"69","Lithuania",2020,"2020-02-16","2020-02-16 to 2020-02-22",3.90609638998285e-05
"70","Lithuania",2020,"2020-02-23","2020-02-23 to 2020-02-29",3.27555317198858e-05
"71","Lithuania",2020,"2020-03-02","2020-03-02 to 2020-03-08",2.6480471206014e-05
"72","Lithuania",2020,"2020-03-09","2020-03-09 to 2020-03-15",1.50881041918183e-05
"73","Lithuania",2020,"2020-03-16","2020-03-16 to 2020-03-22",2.20057008846197e-05
"74","Lithuania",2020,"2020-03-23","2020-03-23 to 2020-03-29",2.18102159124101e-05
"75","Lithuania",2020,"2020-03-30","2020-03-30 to 2020-04-05",1.71115807461319e-05
"76","Lithuania",2020,"2020-04-06","2020-04-06 to 2020-04-12",2.47413354372839e-05
"77","Lithuania",2020,"2020-04-13","2020-04-13 to 2020-04-19",1.49171164594009e-05
"78","Lithuania",2020,"2020-04-20","2020-04-20 to 2020-04-26",2.62019802903524e-05
"79","Lithuania",2020,"2020-04-27","2020-04-27 to 2020-05-03",2.12245486181928e-05
"80","Lithuania",2020,"2020-05-04","2020-05-04 to 2020-05-10",2.03481140488293e-05
"81","Lithuania",2020,"2020-05-11","2020-05-11 to 2020-05-17",1.85558674274944e-05
