"","Location","Period","Date","Week","NO2_Concentration"
"61","Iraq",2020,"2020-01-03","2020-01-03 to 2020-01-09",3.63095459761098e-05
"62","Iraq",2020,"2020-01-10","2020-01-10 to 2020-01-16",3.30827751895413e-05
"63","Iraq",2020,"2020-01-17","2020-01-17 to 2020-01-23",3.04865188809345e-05
"64","Iraq",2020,"2020-01-24","2020-01-24 to 2020-01-30",3.51930248143617e-05
"65","Iraq",2020,"2020-01-31","2020-01-31 to 2020-02-06",4.10879802075215e-05
"66","Iraq",2020,"2020-02-07","2020-02-07 to 2020-02-13",3.57930293830577e-05
"67","Iraq",2020,"2020-02-14","2020-02-14 to 2020-02-20",4.24656864197459e-05
"68","Iraq",2020,"2020-02-21","2020-02-21 to 2020-02-27",3.03529177472228e-05
"69","Iraq",2020,"2020-02-28","2020-02-28 to 2020-03-05",3.17434969474562e-05
"70","Iraq",2020,"2020-03-07","2020-03-07 to 2020-03-13",2.98479826597031e-05
"71","Iraq",2020,"2020-03-14","2020-03-14 to 2020-03-20",1.99322694243165e-05
"72","Iraq",2020,"2020-03-21","2020-03-21 to 2020-03-27",1.55974776134826e-05
"73","Iraq",2020,"2020-03-28","2020-03-28 to 2020-04-03",2.00582053366816e-05
"74","Iraq",2020,"2020-04-04","2020-04-04 to 2020-04-10",1.8888727936428e-05
"75","Iraq",2020,"2020-04-11","2020-04-11 to 2020-04-17",1.91331637324765e-05
"76","Iraq",2020,"2020-04-18","2020-04-18 to 2020-04-24",2.39456130657345e-05
"77","Iraq",2020,"2020-04-25","2020-04-25 to 2020-05-01",2.09091704164166e-05
"78","Iraq",2020,"2020-05-02","2020-05-02 to 2020-05-08",2.91807755274931e-05
"79","Iraq",2020,"2020-05-09","2020-05-09 to 2020-05-15",2.49371678364696e-05
"80","Iraq",2020,"2020-05-16","2020-05-16 to 2020-05-22",3.61870152119081e-05
"81","Iraq",2020,"2020-05-23","2020-05-23 to 2020-05-29",2.45368828473147e-05
"82","Iraq",2020,"2020-05-30","2020-05-30 to 2020-06-05",2.64678856183309e-05
"83","Iraq",2020,"2020-06-06","2020-06-06 to 2020-06-12",2.80616222880781e-05
"84","Iraq",2020,"2020-06-13","2020-06-13 to 2020-06-19",2.98378654406406e-05
"85","Iraq",2020,"2020-06-20","2020-06-20 to 2020-06-26",3.12646880047396e-05
"86","Iraq",2020,"2020-06-27","2020-06-27 to 2020-07-03",3.23039239447098e-05
"87","Iraq",2020,"2020-07-04","2020-07-04 to 2020-07-10",3.4886510547949e-05
"88","Iraq",2020,"2020-07-11","2020-07-11 to 2020-07-17",3.35889126290567e-05
"89","Iraq",2020,"2020-07-18","2020-07-18 to 2020-07-24",3.15951438096818e-05
"90","Iraq",2020,"2020-07-25","2020-07-25 to 2020-07-31",3.04757613776019e-05
"91","Iraq",2020,"2020-08-01","2020-08-01 to 2020-08-07",3.50529444403946e-05
"92","Iraq",2020,"2020-08-08","2020-08-08 to 2020-08-14",3.35994845954701e-05
"93","Iraq",2020,"2020-08-15","2020-08-15 to 2020-08-21",3.50596055795904e-05
"94","Iraq",2020,"2020-08-22","2020-08-22 to 2020-08-28",3.44466752721928e-05
"95","Iraq",2020,"2020-08-29","2020-08-29 to 2020-09-04",3.72807371604722e-05
"96","Iraq",2020,"2020-09-05","2020-09-05 to 2020-09-11",3.96011892007664e-05
"97","Iraq",2020,"2020-09-12","2020-09-12 to 2020-09-18",3.46945780620445e-05
"98","Iraq",2020,"2020-09-19","2020-09-19 to 2020-09-25",2.84037632809486e-05
"99","Iraq",2020,"2020-09-26","2020-09-26 to 2020-10-02",2.86349586531287e-05
"100","Iraq",2020,"2020-10-03","2020-10-03 to 2020-10-09",3.01891395793064e-05
"101","Iraq",2020,"2020-10-10","2020-10-10 to 2020-10-16",3.53290852217469e-05
"102","Iraq",2020,"2020-10-17","2020-10-17 to 2020-10-23",2.6272895411239e-05
"103","Iraq",2020,"2020-10-24","2020-10-24 to 2020-10-30",3.82909274776466e-05
"104","Iraq",2020,"2020-10-31","2020-10-31 to 2020-11-06",2.81001448456664e-05
"105","Iraq",2020,"2020-11-07","2020-11-07 to 2020-11-13",2.92083823296707e-05
"106","Iraq",2020,"2020-11-14","2020-11-14 to 2020-11-20",3.48621397279203e-05
"107","Iraq",2020,"2020-11-21","2020-11-21 to 2020-11-27",3.76138013962191e-05
"108","Iraq",2020,"2020-11-28","2020-11-28 to 2020-12-04",3.58675461029634e-05
"109","Iraq",2020,"2020-12-05","2020-12-05 to 2020-12-11",3.73785114788916e-05
"110","Iraq",2020,"2020-12-12","2020-12-12 to 2020-12-18",3.5214121453464e-05
"111","Iraq",2020,"2020-12-19","2020-12-19 to 2020-12-25",3.12024421873502e-05
"112","Iraq",2020,"2020-12-26","2020-12-26 to 2021-01-01",4.8780861106934e-05
"113","Iraq",2020,"2021-01-02","2021-01-02 to 2021-01-08",5.48206371604465e-05
"114","Iraq",2020,"2021-01-09","2021-01-09 to 2021-01-15",4.78944966744166e-05
