"","Location","Period","Date","Week","NO2_Concentration"
"96","Lithuania",2020,"2020-08-24","2020-08-24 to 2020-08-30",1.71826523001073e-05
"97","Lithuania",2020,"2020-08-31","2020-08-31 to 2020-09-06",2.08212550205644e-05
"98","Lithuania",2020,"2020-09-07","2020-09-07 to 2020-09-13",1.72986856341595e-05
"99","Lithuania",2020,"2020-09-14","2020-09-14 to 2020-09-20",2.04926000151318e-05
"100","Lithuania",2020,"2020-09-21","2020-09-21 to 2020-09-27",2.83283643511822e-05
"101","Lithuania",2020,"2020-09-28","2020-09-28 to 2020-10-04",2.75640231848229e-05
"102","Lithuania",2020,"2020-10-05","2020-10-05 to 2020-10-11",3.38029967679176e-05
"103","Lithuania",2020,"2020-10-12","2020-10-12 to 2020-10-18",2.53924008575268e-05
"104","Lithuania",2020,"2020-10-19","2020-10-19 to 2020-10-25",5.34003447683062e-05
"105","Lithuania",2020,"2020-10-26","2020-10-26 to 2020-11-01",2.28740282182116e-05
"106","Lithuania",2020,"2020-11-02","2020-11-02 to 2020-11-08",3.11719122692011e-05
"107","Lithuania",2020,"2020-11-09","2020-11-09 to 2020-11-15",2.14491356018698e-05
"108","Lithuania",2020,"2020-11-16","2020-11-16 to 2020-11-22",1.51369276863988e-05
"109","Lithuania",2020,"2020-11-23","2020-11-23 to 2020-11-29",1.27818630062393e-05
"110","Lithuania",2020,"2020-11-30","2020-11-30 to 2020-12-06",4.502843512455e-05
"111","Lithuania",2020,"2020-12-07","2020-12-07 to 2020-12-13",4.21302975155413e-05
"112","Lithuania",2020,"2020-12-14","2020-12-14 to 2020-12-20",NA
"113","Lithuania",2020,"2020-12-21","2020-12-21 to 2020-12-27",2.24602863454493e-05
"114","Lithuania",2020,"2020-12-28","2020-12-28 to 2021-01-03",8.64333196659572e-06
