"","Location","Period","Date","Week","NO2_Concentration"
"61","Argentina",2020,"2019-12-26","2019-12-26 to 2020-01-01",1.23263580462663e-05
"62","Argentina",2020,"2020-01-02","2020-01-02 to 2020-01-08",1.044302189257e-05
"63","Argentina",2020,"2020-01-09","2020-01-09 to 2020-01-15",1.11265535451821e-05
"64","Argentina",2020,"2020-01-16","2020-01-16 to 2020-01-22",1.26948543766048e-05
"65","Argentina",2020,"2020-01-23","2020-01-23 to 2020-01-29",9.73481564869871e-06
"66","Argentina",2020,"2020-01-30","2020-01-30 to 2020-02-05",1.00636989373015e-05
"67","Argentina",2020,"2020-02-06","2020-02-06 to 2020-02-12",1.11897479655454e-05
"68","Argentina",2020,"2020-02-13","2020-02-13 to 2020-02-19",9.34990839596139e-06
"69","Argentina",2020,"2020-02-20","2020-02-20 to 2020-02-26",8.91871968633495e-06
"70","Argentina",2020,"2020-02-27","2020-02-27 to 2020-03-04",1.11234949145e-05
"71","Argentina",2020,"2020-03-06","2020-03-06 to 2020-03-12",1.05362314570812e-05
"72","Argentina",2020,"2020-03-13","2020-03-13 to 2020-03-19",9.77888430497842e-06
"73","Argentina",2020,"2020-03-20","2020-03-20 to 2020-03-26",1.07865289464826e-05
"74","Argentina",2020,"2020-03-27","2020-03-27 to 2020-04-02",1.10808005047147e-05
"75","Argentina",2020,"2020-04-03","2020-04-03 to 2020-04-09",1.0120351362275e-05
"76","Argentina",2020,"2020-04-10","2020-04-10 to 2020-04-16",1.04498349173809e-05
"77","Argentina",2020,"2020-04-17","2020-04-17 to 2020-04-23",1.17016952572158e-05
"78","Argentina",2020,"2020-04-24","2020-04-24 to 2020-04-30",1.50727901200298e-05
"79","Argentina",2020,"2020-05-01","2020-05-01 to 2020-05-07",1.12133193397312e-05
"80","Argentina",2020,"2020-05-08","2020-05-08 to 2020-05-14",1.24810367196915e-05
"81","Argentina",2020,"2020-05-15","2020-05-15 to 2020-05-21",1.29183717945125e-05
"82","Argentina",2020,"2020-05-22","2020-05-22 to 2020-05-28",1.2412768228387e-05
"83","Argentina",2020,"2020-05-29","2020-05-29 to 2020-06-04",1.34026222440298e-05
"84","Argentina",2020,"2020-06-05","2020-06-05 to 2020-06-11",1.40803267640877e-05
"85","Argentina",2020,"2020-06-12","2020-06-12 to 2020-06-18",1.39014437081642e-05
"86","Argentina",2020,"2020-06-19","2020-06-19 to 2020-06-25",1.24785074149258e-05
